,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,YrSold,SalePrice,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
877,60,3,74.0,8834,0,4,0,0,9,5,2004,2005,216.0,4,3,5,3,1,6,1170,292,1462,5,1,4,1462,762,2224,1,2,1,4,1,5,10,1,0.0,3,738,3,3,184,0,0,0,0,0,2009,350000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
878,85,3,88.0,11782,0,3,0,0,5,7,1961,1995,0.0,3,3,3,3,3,5,899,210,1109,3,1,4,1155,0,1155,1,1,0,3,1,4,6,0,26.0,1,576,3,3,192,0,0,0,3,400,2010,148000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
879,20,3,59.91111111111111,7000,0,3,0,0,5,8,1978,2005,90.0,4,4,3,3,1,5,646,218,864,5,1,4,864,0,864,1,1,0,3,1,3,6,0,0.0,1,336,3,3,0,0,0,0,2,0,2009,136500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
880,20,3,60.0,7024,0,4,0,0,5,5,2005,2006,0.0,3,3,5,4,1,5,980,110,1090,4,1,4,1090,0,1090,1,1,1,2,1,3,5,0,0.0,3,450,3,3,0,49,0,0,0,0,2007,157000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
881,50,3,44.0,13758,0,3,0,0,7,5,1990,1991,117.0,4,4,4,3,2,2,902,254,1156,5,1,4,1187,530,1717,0,2,1,3,1,4,7,1,0.0,2,400,3,3,168,36,0,0,0,0,2007,187500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
882,60,3,84.03980099502488,9636,0,3,0,0,6,5,1992,1993,0.0,3,3,4,3,1,1,0,808,808,4,1,4,808,785,1593,0,2,1,3,1,3,7,1,1.0,2,389,3,3,342,40,0,0,3,0,2009,178000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
883,75,3,60.0,6204,0,4,1,0,4,5,1912,1950,0.0,4,3,3,2,1,1,0,795,795,3,0,4,954,795,2230,1,1,0,5,1,3,10,0,85.0,1,440,4,3,0,188,0,0,0,0,2006,118500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
884,20,3,65.0,7150,0,4,0,0,5,5,1967,1967,60.0,3,3,3,3,1,4,432,460,892,3,1,4,892,0,892,0,1,0,3,1,3,5,0,0.0,2,288,3,3,0,0,0,0,2,0,2009,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
885,120,1,50.0,5119,0,3,0,0,9,5,1999,2000,60.0,4,3,5,3,3,6,1238,460,1698,5,1,4,1709,0,1709,1,2,0,2,1,4,5,1,0.0,3,506,3,3,97,65,0,0,0,0,2008,328900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
886,90,3,70.0,8393,0,4,0,0,5,5,1959,2005,122.0,3,3,3,3,1,2,528,1098,1626,5,1,4,1712,0,1712,0,2,0,4,2,3,8,0,46.0,3,588,3,3,272,54,0,0,0,0,2006,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
887,50,3,59.0,16466,0,3,0,0,5,7,1955,1955,0.0,3,4,3,3,1,1,0,816,816,3,1,4,872,521,1393,0,1,1,3,1,3,8,0,0.0,1,300,3,3,121,0,0,265,0,0,2008,135500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
888,20,3,95.0,15865,0,3,0,1,8,6,1970,1970,0.0,4,4,3,4,4,5,351,1043,2217,5,1,4,2217,0,2217,1,2,0,4,1,4,8,1,0.0,1,621,3,3,81,207,0,224,0,0,2007,268000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
889,20,3,128.0,12160,0,4,0,0,6,4,1953,1953,90.0,3,3,3,3,1,4,1024,481,1505,5,1,4,1505,0,1505,1,1,0,2,1,3,6,1,0.0,2,505,3,3,0,0,0,0,0,0,2009,149500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
890,50,3,60.0,8064,0,4,0,0,5,7,1949,2006,0.0,3,4,3,3,2,1,0,672,672,5,1,4,672,252,924,0,1,0,3,1,3,6,1,54.0,1,576,3,3,0,0,0,0,3,2000,2007,122900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
891,60,3,70.0,11184,0,4,0,0,6,5,1978,1978,92.0,3,3,3,3,1,2,226,192,918,4,1,4,918,765,1683,0,2,1,3,1,3,7,1,0.0,2,440,3,3,243,0,0,0,0,0,2009,172500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
892,20,3,70.0,8414,0,4,0,0,6,8,1963,2003,0.0,3,3,3,3,1,6,663,396,1059,3,1,4,1068,0,1068,0,1,0,3,1,3,6,0,0.0,2,264,3,3,192,0,0,0,3,0,2006,154500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
893,20,3,67.7156862745098,13284,0,4,0,0,5,5,1954,1954,0.0,3,3,4,3,2,4,1064,319,1383,3,1,4,1383,0,1383,1,1,0,3,1,3,6,1,0.0,1,354,3,3,511,116,0,0,4,0,2008,165000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
894,90,3,64.0,7018,0,4,1,0,5,5,1979,1979,0.0,3,3,0,0,0,0,0,0,0,3,1,4,1535,0,1535,0,2,0,4,2,3,8,0,0.0,1,400,3,3,0,0,0,0,0,0,2009,118858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
895,60,3,71.0,7056,0,4,0,0,6,5,1963,1963,415.0,3,3,3,3,1,4,400,380,780,3,1,4,983,813,1796,1,1,1,4,1,3,8,1,0.0,2,483,3,3,0,50,0,0,0,0,2008,140000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
896,30,4,50.0,8765,1,4,0,0,4,6,1936,1950,0.0,3,3,3,3,1,5,285,666,951,5,0,4,951,0,951,0,1,0,2,1,3,6,0,0.0,1,327,3,3,0,28,0,0,0,0,2006,106500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
897,90,3,64.0,7018,0,4,0,0,5,5,1979,1979,0.0,3,3,0,0,0,0,0,0,0,3,1,4,1120,1120,2240,0,2,0,6,2,3,12,0,0.0,1,528,3,3,154,0,0,0,0,0,2009,142953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
898,20,3,100.0,12919,0,3,0,0,9,5,2009,2010,760.0,5,3,5,3,4,6,2188,142,2330,5,1,4,2364,0,2364,1,2,1,2,1,5,11,2,0.0,3,820,3,3,0,67,0,0,0,0,2010,611657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
899,20,3,65.0,6993,0,4,0,0,5,7,1961,1994,0.0,3,3,3,3,1,4,465,447,912,3,1,4,1236,0,1236,0,1,0,3,1,3,6,1,0.0,1,288,3,3,0,0,0,0,0,0,2006,135000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
900,20,3,67.7156862745098,7340,0,3,0,0,4,6,1971,1971,0.0,3,3,3,3,1,5,322,536,858,3,1,4,858,0,858,0,1,0,2,1,3,4,0,8.0,1,684,3,3,0,0,0,0,0,0,2007,110000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
901,20,3,64.0,8712,0,3,0,0,5,7,1957,2000,0.0,3,4,3,3,2,4,860,132,992,3,1,4,1306,0,1306,1,1,0,2,1,3,5,0,11.0,1,756,3,3,0,0,0,0,0,0,2009,153000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
902,60,3,63.0,7875,0,4,0,0,7,5,2003,2003,0.0,4,3,4,3,1,1,0,783,783,5,1,4,807,702,1509,0,2,1,3,1,4,8,1,0.0,3,393,3,3,0,75,0,0,0,0,2006,180000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
903,20,3,50.0,14859,0,3,1,0,7,5,2006,2006,27.0,4,3,4,3,1,1,0,1670,1670,5,1,4,1670,0,1670,0,2,0,3,1,4,7,1,0.0,2,690,3,3,144,60,0,0,0,0,2006,240000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
904,20,3,67.7156862745098,6173,0,3,0,0,5,6,1967,1967,75.0,3,3,3,3,1,6,599,277,876,3,1,4,902,0,902,0,1,0,3,1,3,6,0,0.0,1,288,3,3,0,0,0,0,3,0,2007,125500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
905,20,3,80.0,9920,0,4,0,0,5,5,1954,1954,110.0,3,3,3,3,1,3,354,412,1056,3,1,4,1063,0,1063,1,1,0,3,1,3,6,0,0.0,2,280,3,3,0,0,164,0,3,0,2010,128000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
906,20,3,116.0,13501,0,3,0,0,8,5,2006,2006,208.0,4,3,4,3,1,6,63,1560,1623,5,1,4,1636,0,1636,1,2,0,3,1,4,8,1,0.0,2,865,3,3,0,60,0,0,0,0,2007,255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
907,50,3,86.0,11500,0,3,0,0,7,7,1936,1987,0.0,4,3,4,3,1,3,223,794,1017,4,1,4,1020,1037,2057,0,1,1,3,1,4,6,1,0.0,3,180,3,3,0,0,0,322,0,0,2006,250000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
908,20,3,67.7156862745098,8885,0,3,1,1,5,5,1983,1983,0.0,3,3,4,3,3,4,301,239,864,3,1,4,902,0,902,1,1,0,2,1,3,5,0,0.0,1,484,3,3,164,0,0,0,3,0,2006,131000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
909,60,3,149.0,12589,0,2,0,0,6,5,2005,2005,0.0,4,3,4,3,1,1,0,742,742,5,1,4,742,742,1484,0,2,1,3,1,4,8,1,0.0,3,390,3,3,36,24,0,0,0,0,2009,174000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
910,90,3,80.0,11600,0,4,0,0,5,5,1960,1960,361.0,3,3,3,3,1,3,443,662,1105,3,1,3,1105,1169,2274,0,2,0,5,2,3,12,0,0.0,1,480,3,3,0,0,0,0,0,0,2010,154300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
911,20,3,59.91111111111111,9286,0,3,0,1,5,7,1977,1989,0.0,3,3,4,4,3,5,196,1072,1268,3,1,4,1268,0,1268,0,1,1,3,1,4,5,0,1.0,1,252,3,3,173,0,0,0,0,0,2009,143500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
912,30,4,51.0,6120,0,4,0,0,5,7,1925,1950,0.0,3,3,3,3,1,3,489,279,768,3,0,4,1015,0,1015,0,1,0,3,1,3,6,0,0.0,1,450,3,3,0,0,112,120,3,620,2006,88000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
913,90,5,82.0,6270,0,4,1,0,5,6,1949,1950,0.0,3,3,3,3,1,4,284,717,1001,3,0,3,1001,1001,2002,0,2,0,4,2,3,8,0,0.0,1,871,3,3,0,0,0,0,0,0,2007,145000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
